CURSO ACADÉMICO;CÓDIGO;C.SITUACIÓN;SITUACIÓN;C.NATURALEZA;NATURALEZA;C.DENOMINACIÓN GENÉRICA;DENOMINACIÓN GENÉRICA;DENOMINACIÓN GENÉRICA BREVE;DENOMINACIÓN ESPECÍFICA;C.VÍA;VÍA;NOMBRE DE LA VÍA;NÚMERO;NÚMERO(EXT);PISO;PISO(EXT);ESCALERA;LETRA;C.PROV;C.MUNI;C.LOCA;PROVINCIA;MUNICIPIO;LOCALIDAD;C.POSTAL;TELÉFONO;FAX;LETRA;CORREO ELECTRÓNICO;WEB;COORD. LONGITUD;COORD. LATITUD;C.R.A;INTERNADO;CONCIERTO;JORNADA CONTINUA;COMEDOR;TRANSPORTE;Localización
2026;47003611;A;ALTA;2;PRIVADO;72;CENTRO PRIVADO DE EDUCACION INFANTIL PRIMARIA Y SECUNDARIA;Colegio;CENTRO CULTURAL VALLISOLETANO;CALLE;CALLE;ARZOBISPO GARCÍA GOLDÁRAZ;10;;;;;;47;186;5;VALLADOLID;VALLADOLID;VALLADOLID;47007;983230800;;;47003611@educa.jcyl.es;http://www.maristasccv.es;-4.73615;41.63602;N;N;S;S;S;N;41.63602, -4.73615
2026;47003659;A;ALTA;2;PRIVADO;72;CENTRO PRIVADO DE EDUCACION INFANTIL PRIMARIA Y SECUNDARIA;Colegio;COMPAÑÍA DE MARÍA;CALLE;CALLE;JUAN MAMBRILLA;17;;;;;;47;186;5;VALLADOLID;VALLADOLID;VALLADOLID;47003;983291400;;;47003659@educa.jcyl.es;http://www.ciamariava.org;-4.72071;41.65369;N;N;S;N;S;N;41.65369, -4.72071
2026;47007653;A;ALTA;2;PRIVADO;45;CENTRO PRIVADO DE EDUCACION SECUNDARIA;Colegio;INTERNACIONAL DE VALLADOLID;AV.;AVENIDA;EL NORTE DE CASTILLA;;40-42;;;;;47;186;5;VALLADOLID;VALLADOLID;VALLADOLID;47008;983458267;983458269;;47007653@educa.jcyl.es;https://valladolid.iepgroup.es/;-4.73639;41.6209;N;N;N;N;S;S;41.6209, -4.73639
2026;47003787;A;ALTA;2;PRIVADO;72;CENTRO PRIVADO DE EDUCACION INFANTIL PRIMARIA Y SECUNDARIA;Colegio;JESÚS Y MARÍA;PZ.;PLAZA;DE SANTA CRUZ;7;;;;;;47;186;5;VALLADOLID;VALLADOLID;VALLADOLID;47002;983291458;983399679;;47003787@educa.jcyl.es;http://www.colegiojesusymaria.org;-4.72088;41.65178;N;N;S;N;S;N;41.65178, -4.72088
2026;47003817;A;ALTA;2;PRIVADO;72;CENTRO PRIVADO DE EDUCACION INFANTIL PRIMARIA Y SECUNDARIA;Colegio;JUAN XXIII;CALLE;CALLE;CAMINO DEL CEMENTERIO;17;;;;;;47;186;5;VALLADOLID;VALLADOLID;VALLADOLID;47011;983253408;983250590;;47003817@educa.jcyl.es;https://www.juanxxiiidiscipulas.es/;-4.70852;41.66329;N;N;S;S;S;N;41.66329, -4.70852
2026;47001924;A;ALTA;2;PRIVADO;15;CENTRO PRIVADO DE EDUCACION INFANTIL Y PRIMARIA;Colegio;LA INMACULADA;CALLE;CALLE;SUBIDA AL HOSPITAL;10;;;;;;47;114;4;VALLADOLID;PEÑAFIEL;PEÑAFIEL;47300;983880856;983878053;;47001924@educa.jcyl.es;;-4.11768;41.59763;N;N;S;S;S;N;41.59763, -4.11768
2026;47002916;A;ALTA;2;PRIVADO;15;CENTRO PRIVADO DE EDUCACION INFANTIL Y PRIMARIA;Colegio;LA MILAGROSA;CALLE;CALLE;RAMÓN Y CAJAL;13;;;;;;47;175;3;VALLADOLID;TUDELA DE DUERO;TUDELA DE DUERO;47320;983520932;983520932;;47002916@educa.jcyl.es;http://colegio-lamilagrosa.centros.educa.jcyl.es;-4.58186;41.58534;N;N;S;S;S;N;41.58534, -4.58186
2026;47003878;A;ALTA;2;PRIVADO;72;CENTRO PRIVADO DE EDUCACION INFANTIL PRIMARIA Y SECUNDARIA;Colegio;LA MILAGROSA Y SANTA FLORENTINA;CALLE;CALLE;CAMINO DEL CEMENTERIO;6;;;;;;47;186;5;VALLADOLID;VALLADOLID;VALLADOLID;47011;983252064;983320231;;47003878@educa.jcyl.es;http://lmsf.es;-4.70836;41.66147;N;N;S;S;S;N;41.66147, -4.70836
2026;47001341;A;ALTA;2;PRIVADO;72;CENTRO PRIVADO DE EDUCACION INFANTIL PRIMARIA Y SECUNDARIA;Colegio;LOPE DE VEGA;CALLE;CALLE;NUEVA DEL CUARTEL;10;;;;;;47;85;2;VALLADOLID;MEDINA DEL CAMPO;MEDINA DEL CAMPO;47400;627892064;;;47001341@educa.jcyl.es;https://www.lopedevegamedina.com;-4.91182;41.30472;N;N;S;S;N;N;41.30472, -4.91182
2026;47004081;A;ALTA;2;PRIVADO;72;CENTRO PRIVADO DE EDUCACION INFANTIL PRIMARIA Y SECUNDARIA;Colegio;NUESTRA SEÑORA DE LOURDES;CALLE;CALLE;PAULINA HARRIET;22;;;;;;47;186;5;VALLADOLID;VALLADOLID;VALLADOLID;47006;983334822;983334977;;47004081@educa.jcyl.es;http://www.colegiolourdes.es;-4.73456;41.64559;N;S;S;N;S;S;41.64559, -4.73456
2026;47004202;A;ALTA;2;PRIVADO;72;CENTRO PRIVADO DE EDUCACION INFANTIL PRIMARIA Y SECUNDARIA;Colegio;PATROCINIO SAN JOSÉ;CRA.;CARRETERA;RUEDA;62;;;;;;47;186;5;VALLADOLID;VALLADOLID;VALLADOLID;47008;983222034;;;47004202@educa.jcyl.es;http://www.patrociniosanjoseva.es;-4.74197;41.62282;N;S;S;S;S;N;41.62282, -4.74197
2026;47001389;A;ALTA;2;PRIVADO;72;CENTRO PRIVADO DE EDUCACION INFANTIL PRIMARIA Y SECUNDARIA;Colegio;SAN JUAN DE LA CRUZ;PZ.;PLAZA;DE SAN JUAN DE LA CRUZ;1;;;;;;47;85;2;VALLADOLID;MEDINA DEL CAMPO;MEDINA DEL CAMPO;47400;983810966;;;47001389@educa.jcyl.es;http://www.colegiosanjuandelacruz.com;-4.91682;41.30889;N;N;S;S;N;N;41.30889, -4.91682
2026;47001471;A;ALTA;2;PRIVADO;15;CENTRO PRIVADO DE EDUCACION INFANTIL Y PRIMARIA;Colegio;SAN VICENTE DE PAÚL;CALLE;CALLE;CASTILVIEJO;2;;;;;;47;86;1;VALLADOLID;MEDINA DE RIOSECO;MEDINA DE RIOSECO;47800;983700112;;;47001471@educa.jcyl.es;http://sanvicentedepaulrioseco.com;-5.04524;41.88278;N;N;S;S;S;N;41.88278, -5.04524
2026;47004421;A;ALTA;2;PRIVADO;72;CENTRO PRIVADO DE EDUCACION INFANTIL PRIMARIA Y SECUNDARIA;Colegio;SANTA MARÍA MICAELA;CALLE;CALLE;POLVORA;8;;;;;;47;186;5;VALLADOLID;VALLADOLID;VALLADOLID;47005;983295423;983291192;;47004421@educa.jcyl.es;;-4.71442;41.6529;N;N;S;S;S;N;41.6529, -4.71442
2026;47011218;A;ALTA;2;PRIVADO;158;CENTRO PRIVADO AUTORIZADO PROFESIONAL DE DANZA;CPr Danza;ESCUELA PROFESIONAL DE DANZA DE CASTILLA Y LEÓN, VALLADOLID;AV.;AVENIDA;DEL REAL VALLADOLID (CENTRO CULTURAL MIGUEL DELIBES);2;;;;;;47;186;5;VALLADOLID;VALLADOLID;VALLADOLID;47015;983268255;;;47011218@educa.jcyl.es;http://www.fuescyl.com/epdcyl;-4.75578;41.6435;N;N;N;N;N;N;41.6435, -4.75578
2026;47010883;A;ALTA;2;PRIVADO;138;CENTRO PRIVADO AUTORIZADO PROFESIONAL DE MUSICA;CPr Música;CASTILLA DOS;CALLE;CALLE;PAULINA HARRIET;22;;;;;;47;186;5;VALLADOLID;VALLADOLID;VALLADOLID;47006;983335364;;;47010883@educa.jcyl.es;;-4.73456;41.64559;N;N;N;N;N;N;41.64559, -4.73456
2026;47012481;A;ALTA;2;PRIVADO;4;CENTRO PRIVADO DE EDUCACION INFANTIL;CPrEI;ARCO IRIS;CALLE;CALLE;JÚPITER;12;;;;;;47;186;5;VALLADOLID;VALLADOLID;VALLADOLID;47009;657761603;;;47012481@educa.jcyl.es;;-4.73855;41.66295;N;N;N;N;N;N;41.66295, -4.73855
2026;47012326;A;ALTA;2;PRIVADO;4;CENTRO PRIVADO DE EDUCACION INFANTIL;CPrEI;CASA DE NIÑAS Y NIÑOS MAESTRO CLAUDIO LÓPEZ SERRANO;CALLE;CALLE;SOTO;64;;;;;;47;186;5;VALLADOLID;VALLADOLID;VALLADOLID;47010;983254673;;;47012326@educa.jcyl.es;;-4.72659;41.66443;N;N;N;N;N;N;41.66443, -4.72659
2026;47012338;A;ALTA;2;PRIVADO;4;CENTRO PRIVADO DE EDUCACION INFANTIL;CPrEI;CASA DE NIÑAS Y NIÑOS PAJARILLOS;CALLE;CALLE;TORDO;7;;;;;;47;186;5;VALLADOLID;VALLADOLID;VALLADOLID;47012;983308942;;;47012338@educa.jcyl.es;;-4.70903;41.65042;N;N;N;N;N;N;41.65042, -4.70903
2026;47012417;A;ALTA;2;PRIVADO;4;CENTRO PRIVADO DE EDUCACION INFANTIL;CPrEI;CHUPETÍN;CALLE;CALLE;VINOS DE RUEDA;12;;;;;;47;186;5;VALLADOLID;VALLADOLID;VALLADOLID;47008;983246178;;;47012417@educa.jcyl.es;;-4.7529;41.61648;N;N;N;N;N;N;41.61648, -4.7529
2026;47012363;A;ALTA;2;PRIVADO;4;CENTRO PRIVADO DE EDUCACION INFANTIL;CPrEI;COLORÍN COLORAO;CALLE;CALLE;EBRO;23;;;;;;47;10;1;VALLADOLID;ARROYO DE LA ENCOMIENDA;ARROYO DE LA ENCOMIENDA;47195;617678389;;;47012363@educa.jcyl.es;;-4.7762;41.62847;N;N;N;N;N;N;41.62847, -4.7762
2026;47011589;A;ALTA;2;PRIVADO;4;CENTRO PRIVADO DE EDUCACION INFANTIL;CPrEI;EL DESPERTADOR INFANTIL 2010;PZ.;PLAZA;DE JUAN PABLO II;9;;;;;;47;186;5;VALLADOLID;VALLADOLID;VALLADOLID;47015;601181149;;;47011589@educa.jcyl.es;;-4.77193;41.48283;N;N;N;N;S;N;41.48283, -4.77193
2026;47012259;A;ALTA;2;PRIVADO;4;CENTRO PRIVADO DE EDUCACION INFANTIL;CPrEI;HAPPY KIDS HOUSE;CALLE;CALLE;ISAAC QUINTERO;6;;;;;;47;186;5;VALLADOLID;VALLADOLID;VALLADOLID;47005;629714804;;;47012259@educa.jcyl.es;;;;N;N;N;N;N;N;
2026;47012351;A;ALTA;2;PRIVADO;4;CENTRO PRIVADO DE EDUCACION INFANTIL;CPrEI;LA ABEJA MAYA;CALLE;CALLE;CASTAÑUELAS;5;;;;;;47;186;5;VALLADOLID;VALLADOLID;VALLADOLID;47012;983234288;;;47012351@educa.jcyl.es;;-4.71351;41.6327;N;N;N;N;N;N;41.6327, -4.71351
2026;47012491;A;ALTA;2;PRIVADO;4;CENTRO PRIVADO DE EDUCACION INFANTIL;CPrEI;LUNA MÁGICA;CALLE;CALLE;VINOS DE RUEDA;14;;;;;;47;186;5;VALLADOLID;VALLADOLID;VALLADOLID;47008;983043843;;;47012491@educa.jcyl.es;;-4.75315;41.61636;N;N;N;N;N;N;41.61636, -4.75315
2026;47012569;A;ALTA;2;PRIVADO;4;CENTRO PRIVADO DE EDUCACION INFANTIL;CPrEI;Mamá Kokeshi;CALLE;CALLE;Monasterio San Millán de la Cogolla;11;;;;;;47;186;5;VALLADOLID;VALLADOLID;VALLADOLID;47015;983454350;;;47012569@educa.jcyl.es;;-4.74593;41.64632;N;N;N;N;N;N;41.64632, -4.74593
2026;47012478;A;ALTA;2;PRIVADO;4;CENTRO PRIVADO DE EDUCACION INFANTIL;CPrEI;MI BOSQUE ENCANTADO;CALLE;CALLE;JUAN GARCÍA HORTELANO;14;;;;;;47;186;5;VALLADOLID;VALLADOLID;VALLADOLID;47014;983514411;;;47012478@educa.jcyl.es;;-4.76692;41.63762;N;N;N;N;N;N;41.63762, -4.76692
2026;47012454;A;ALTA;2;PRIVADO;4;CENTRO PRIVADO DE EDUCACION INFANTIL;CPrEI;MIS PRIMEROS PASITOS;PS.;PASEO;JUAN CARLOS I;142;;;;;;47;186;5;VALLADOLID;VALLADOLID;VALLADOLID;47011;606239382;;;47012454@educa.jcyl.es;;-4.70623;41.6543;N;N;N;N;N;N;41.6543, -4.70623
2026;47012442;A;ALTA;2;PRIVADO;4;CENTRO PRIVADO DE EDUCACION INFANTIL;CPrEI;NOELIA;CALLE;CALLE;PELÍCANO;17;;;;;;47;186;5;VALLADOLID;VALLADOLID;VALLADOLID;47012;983306847;;;47012442@educa.jcyl.es;;-4.71326;41.64639;N;N;N;N;N;N;41.64639, -4.71326
2026;47012181;A;ALTA;2;PRIVADO;4;CENTRO PRIVADO DE EDUCACION INFANTIL;CPrEI;OKAPI;CALLE;CALLE;VALLE INCLÁN;2;;;;;;47;186;5;VALLADOLID;VALLADOLID;VALLADOLID;47008;622919067;;;47012181@educa.jcyl.es;;-4.75703;41.61033;N;N;N;N;N;N;41.61033, -4.75703
2026;47012120;A;ALTA;2;PRIVADO;4;CENTRO PRIVADO DE EDUCACION INFANTIL;CPrEI;TRASTES SAN CRISTÓBAL;CALLE;CALLE;PLATA;39;;;;;;47;186;5;VALLADOLID;VALLADOLID;VALLADOLID;47012;983847036;;;47012120@educa.jcyl.es;;-4.7062;41.61823;N;N;N;N;N;N;41.61823, -4.7062
2026;47012171;A;ALTA;2;PRIVADO;58;CENTRO PRIVADO DE FORMACION PROFESIONAL ESPECIFICA;CPrFP;AT-DAC;CRA.;CARRETERA;TUDELA DE DUERO - MONTEMAYOR DE PILILLA, KM 7,8;;;;;;;47;110;1;VALLADOLID;PARRILLA (LA);PARRILLA (LA);47328;696539594;;;47012171@educa.jcyl.es;;-4.51236;41.53851;N;N;N;N;N;N;41.53851, -4.51236
2026;47012314;A;ALTA;2;PRIVADO;58;CENTRO PRIVADO DE FORMACION PROFESIONAL ESPECIFICA;CPrFP;CÁMARA DE COMERCIO DE VALLADOLID FP;PZ.;PLAZA;DE LA GASTRONOMÍA Y VINO;1;;;;;;47;186;5;VALLADOLID;VALLADOLID;VALLADOLID;47009;648794162;;;47012314@educa.jcyl.es;https://www.fpcamaravalladolid.com/;-4.73782;41.65779;N;N;N;N;N;N;41.65779, -4.73782
2026;47005747;A;ALTA;2;PRIVADO;58;CENTRO PRIVADO DE FORMACION PROFESIONAL ESPECIFICA;CPrFP;CENTRO DIDÁCTICO;CALLE;CALLE;RECOLETAS;;S/N;;;;;47;186;5;VALLADOLID;VALLADOLID;VALLADOLID;47006;983360438;983362202;;47005747@educa.jcyl.es;https://centrodidactico.es;-4.73314;41.64738;N;N;S;N;N;N;41.64738, -4.73314
2026;47012090;A;ALTA;2;PRIVADO;58;CENTRO PRIVADO DE FORMACION PROFESIONAL ESPECIFICA;CPrFP;ESI;CALLE;CALLE;ARCA REAL;209;;;;;;47;186;5;VALLADOLID;VALLADOLID;VALLADOLID;47008;983397622;;;47012090@educa.jcyl.es;;-4.73625;41.6085;N;N;N;N;N;N;41.6085, -4.73625
2026;47011930;A;ALTA;2;PRIVADO;58;CENTRO PRIVADO DE FORMACION PROFESIONAL ESPECIFICA;CPrFP;INTRAS PARQUESOL;CALLE;CALLE;MARTÍN SANTOS ROMERO;;S/N;;;;;47;186;5;VALLADOLID;VALLADOLID;VALLADOLID;47016;696114728;;;47011930@educa.jcyl.es;https://www.fp-intras.es/;-4.76858;41.63996;N;N;S;N;N;N;41.63996, -4.76858
2026;47011929;A;ALTA;2;PRIVADO;58;CENTRO PRIVADO DE FORMACION PROFESIONAL ESPECIFICA;CPrFP;MITERIS;CRA.;CARRETERA;SEGOVIA;1;;;;;;47;186;5;VALLADOLID;VALLADOLID;VALLADOLID;47012;983511884;;;47011929@educa.jcyl.es;https://www.everisschool.com;-4.71774;41.6269;N;N;N;N;N;N;41.6269, -4.71774
2026;47012077;A;ALTA;2;PRIVADO;58;CENTRO PRIVADO DE FORMACION PROFESIONAL ESPECIFICA;CPrFP;PLANFORM;CALLE;CALLE;MANUEL AZAÑA;22;;;;;;47;186;5;VALLADOLID;VALLADOLID;VALLADOLID;47014;;;;47012077@educa.jcyl.es;;-4.77037;41.63705;N;N;N;N;N;N;41.63705, -4.77037
2026;47011115;A;ALTA;2;PRIVADO;58;CENTRO PRIVADO DE FORMACION PROFESIONAL ESPECIFICA;CPrFP;RÍO DUERO;AV.;AVENIDA;SANTANDER;90;;;;;;47;186;5;VALLADOLID;VALLADOLID;VALLADOLID;47011;983258764;;;47011115@educa.jcyl.es;http://www.rduero.es;-4.70257;41.6719;N;N;S;N;N;N;41.6719, -4.70257
2026;47004858;A;ALTA;1;PÚBLICO;501;ESCUELA DE ARTE Y SUPERIOR DE CONSERVACIÓN Y RESTAURACIÓN DE BIENES CULTURALES;EA;ESCUELA DE ARTE DE VALLADOLID;CALLE;CALLE;MIRABEL;;S/N;;;;;47;186;5;VALLADOLID;VALLADOLID;VALLADOLID;47010;983306081;;;47004858@educa.jcyl.es;http://eavalladolid.centros.educa.jcyl.es;-4.72851;41.6599;N;N;N;N;N;N;41.6599, -4.72851
2026;47007689;A;ALTA;1;PÚBLICO;3;ESCUELA DE EDUCACION INFANTIL;EEI;ALBORADA;AV.;AVENIDA;LOPE DE VEGA;;S/N;;;;;47;104;2;VALLADOLID;OLMEDO;OLMEDO;47410;983600857;983600857;;47007689@educa.jcyl.es;;-4.68356;41.28399;N;N;N;N;S;N;41.28399, -4.68356
2026;47011383;A;ALTA;1;PÚBLICO;3;ESCUELA DE EDUCACION INFANTIL;EEI;ARCO IRIS;CALLE;CALLE;COTARRO;3;;;;;;47;10;1;VALLADOLID;ARROYO DE LA ENCOMIENDA;ARROYO DE LA ENCOMIENDA;47195;983406553;;;47011383@educa.jcyl.es;;-4.77563;41.63001;N;N;N;N;S;N;41.63001, -4.77563
2026;47012193;A;ALTA;1;PÚBLICO;3;ESCUELA DE EDUCACION INFANTIL;EEI;CASCABEL;CALLE;CALLE;SEMINARIO;4;;;;;;47;186;5;VALLADOLID;VALLADOLID;VALLADOLID;47010;;;;47012193@educa.jcyl.es;;-4.73007;41.66059;N;N;N;N;N;N;41.66059, -4.73007
2026;47011334;A;ALTA;1;PÚBLICO;3;ESCUELA DE EDUCACION INFANTIL;EEI;CASCANUECES;CALLE;CALLE;BOEDO;18;;;;;;47;186;5;VALLADOLID;VALLADOLID;VALLADOLID;47008;983244927;;;47011334@educa.jcyl.es;;-4.75116;41.61767;N;N;N;N;S;N;41.61767, -4.75116
2026;47011358;A;ALTA;1;PÚBLICO;3;ESCUELA DE EDUCACION INFANTIL;EEI;COLORINES;CALLE;CALLE;ÓRBIGO;31;;;;;;47;76;3;VALLADOLID;LAGUNA DE DUERO;LAGUNA DE DUERO;47140;983527870;;;47011358@educa.jcyl.es;;-4.72942;41.58648;N;N;N;N;S;N;41.58648, -4.72942
2026;47011577;A;ALTA;1;PÚBLICO;3;ESCUELA DE EDUCACION INFANTIL;EEI;DUENDECILLOS;CALLE;CALLE;RONDA;66;;;;;;47;66;1;VALLADOLID;FUENSALDAÑA;FUENSALDAÑA;47194;983583000;;;47011577@educa.jcyl.es;;-4.76745;41.70568;N;N;N;N;S;N;41.70568, -4.76745
2026;47011838;A;ALTA;1;PÚBLICO;3;ESCUELA DE EDUCACION INFANTIL;EEI;EL CARPIO;PS.;PASEO;ISIDORA CARBONERO, S/N;;;;;;;47;35;1;VALLADOLID;CARPIO;CARPIO;47470;983863770;983863773;;47011838@educa.jcyl.es;;-5.11395;41.21548;N;N;N;N;N;N;41.21548, -5.11395
2026;47011051;A;ALTA;1;PÚBLICO;3;ESCUELA DE EDUCACION INFANTIL;EEI;ESCUELA INFANTIL DE ÍSCAR;CALLE;CALLE;PALOMARES;45;;;;;;47;75;1;VALLADOLID;ÍSCAR;ÍSCAR;47420;983612664;983611003;;47011051@educa.jcyl.es;;-4.5313;41.3599;N;N;N;N;S;N;41.3599, -4.5313
2026;47011553;A;ALTA;1;PÚBLICO;3;ESCUELA DE EDUCACION INFANTIL;EEI;FANTASÍA;CALLE;CALLE;RASTROJO;;S/N;;;;;47;186;5;VALLADOLID;VALLADOLID;VALLADOLID;47014;983356549;;;47011553@educa.jcyl.es;;-4.74357;41.65241;N;N;N;N;S;N;41.65241, -4.74357
2026;47011516;A;ALTA;1;PÚBLICO;3;ESCUELA DE EDUCACION INFANTIL;EEI;GLORIA FUERTES;CRA.;CARRETERA;CAMINO DE HERRERA;;S/N;;;;;47;52;1;VALLADOLID;CISTÉRNIGA;CISTÉRNIGA;47193;983402223;;;47011516@educa.jcyl.es;;-4.68711;41.60892;N;N;N;N;S;N;41.60892, -4.68711
2026;47007677;A;ALTA;1;PÚBLICO;3;ESCUELA DE EDUCACION INFANTIL;EEI;LA CIGÜEÑA;CALLE;CALLE;CIGÜEÑA;;S/N;;;;;47;186;5;VALLADOLID;VALLADOLID;VALLADOLID;47012;983309827;983309827;;47007677@educa.jcyl.es;http://eeilaciguena.centros.educa.jcyl.es/;-4.7076;41.65057;N;N;N;N;S;N;41.65057, -4.7076
2026;47007288;A;ALTA;1;PÚBLICO;3;ESCUELA DE EDUCACION INFANTIL;EEI;LA COMETA;CALLE;CALLE;ARCA REAL;10;;;;;;47;186;5;VALLADOLID;VALLADOLID;VALLADOLID;47013;983234285;983234285;;47007288@educa.jcyl.es;;-4.72303;41.6388;N;N;N;N;S;N;41.6388, -4.72303
2026;47011942;A;ALTA;1;PÚBLICO;3;ESCUELA DE EDUCACION INFANTIL;EEI;LA VENTANA MÁGICA;CALLE;CALLE;JUAN CARLOS I;1;;;;;;47;7;1;VALLADOLID;ALDEAMAYOR DE SAN MARTÍN;ALDEAMAYOR DE SAN MARTÍN;47162;983558592;;;47011942@educa.jcyl.es;;-4.64272;41.51806;N;N;N;N;N;N;41.51806, -4.64272
2026;47012511;A;ALTA;1;PÚBLICO;3;ESCUELA DE EDUCACION INFANTIL;EEI;LOS ENANITOS;CALLE;CALLE;CILLA;1;;;;;;47;110;1;VALLADOLID;PARRILLA (LA);PARRILLA (LA);47328;;;;47012511@educa.jcyl.es;;-4.53662;41.53689;N;N;N;N;N;N;41.53689, -4.53662
2026;47007690;A;ALTA;1;PÚBLICO;3;ESCUELA DE EDUCACION INFANTIL;EEI;PETER PAN;CALLE;CALLE;SAN MIGUEL;;S/N;;;;;47;165;5;VALLADOLID;TORDESILLAS;TORDESILLAS;47100;983771371;983771371;;47007690@educa.jcyl.es;http://eeipeterpan.centros.educa.jcyl.es;-4.99243;41.50225;N;N;N;N;S;N;41.50225, -4.99243
2026;47011504;A;ALTA;1;PÚBLICO;3;ESCUELA DE EDUCACION INFANTIL;EEI;TRAVIESOS;CALLE;CALLE;MIRADOR;2;;;;;;47;50;1;VALLADOLID;CIGALES;CIGALES;47270;644882057;;;47011504@educa.jcyl.es;;-4.70284;41.76218;N;N;N;N;S;N;41.76218, -4.70284
2026;47011528;A;ALTA;1;PÚBLICO;3;ESCUELA DE EDUCACION INFANTIL;EEI;VIRGEN DE CASTILVIEJO;CALLE;CALLE;EL CASTILLO;;S/N;;;;;47;86;1;VALLADOLID;MEDINA DE RIOSECO;MEDINA DE RIOSECO;47800;983700075;;;47011528@educa.jcyl.es;;-5.04461;41.88003;N;N;N;N;S;N;41.88003, -5.04461
2026;47007501;A;ALTA;1;PÚBLICO;185;ESCUELA DE MUSICA;EM;ESCUELA DE MÚSICA DE MEDINA DEL CAMPO;PZ.;PLAZA;SEGOVIA;5;;;;;;47;85;2;VALLADOLID;MEDINA DEL CAMPO;MEDINA DEL CAMPO;47400;983811411;983811411;;47007501@educa.jcyl.es;;-4.91514;41.30625;N;N;N;N;N;N;41.30625, -4.91514
2026;47011486;A;ALTA;1;PÚBLICO;185;ESCUELA DE MUSICA;EM;ESCUELA DE MÚSICA DE PEÑAFIEL;CALLE;CALLE;HOSPITAL;;S/N;;;;;47;114;4;VALLADOLID;PEÑAFIEL;PEÑAFIEL;47300;983880002;983880137;;47011486@educa.jcyl.es;;-4.15515;41.64162;N;N;N;N;N;N;41.64162, -4.15515
2026;47011620;A;ALTA;1;PÚBLICO;185;ESCUELA DE MUSICA;EM;ESCUELA MUNICIPAL DE MÚSICA DE ISCAR;CALLE;CALLE;ERAS;34;;;;;;47;75;1;VALLADOLID;ÍSCAR;ÍSCAR;47420;983611003;983611729;;47011620@educa.jcyl.es;;-4.52988;41.35961;N;N;N;N;N;N;41.35961, -4.52988
2026;47011498;A;ALTA;1;PÚBLICO;185;ESCUELA DE MUSICA;EM;PICO DE URIS;CALLE;CALLE;CALVO SOTELO;;S/N;;;;;47;133;1;VALLADOLID;RENEDO DE ESGUEVA;RENEDO DE ESGUEVA;47170;983508027;;;47011498@educa.jcyl.es;;-4.6286;41.65479;N;N;N;N;N;N;41.65479, -4.6286
2026;47005991;A;ALTA;1;PÚBLICO;42;INSTITUTO DE EDUCACION SECUNDARIA;IES;ALFONSO VI;PZ.;PLAZA;SAN ANDRES;;S/N;;;;;47;104;2;VALLADOLID;OLMEDO;OLMEDO;47410;983444000;983601175;;47005991@educa.jcyl.es;http://iesalfonsovi.centros.educa.jcyl.es;-4.68793;41.28712;N;N;N;S;N;S;41.28712, -4.68793
2026;47006533;A;ALTA;1;PÚBLICO;42;INSTITUTO DE EDUCACION SECUNDARIA;IES;CONDESA EYLO ALFONSO;PZ.;PLAZA;CONDESA EYLO ALFONSO;1;;;;;;47;186;5;VALLADOLID;VALLADOLID;VALLADOLID;47007;983278450;;;47006533@educa.jcyl.es;http://iescondesaeyloalfonso.centros.educa.jcyl.es/sitio/;-4.73852;41.63008;N;N;N;S;N;S;41.63008, -4.73852
2026;47004913;A;ALTA;1;PÚBLICO;42;INSTITUTO DE EDUCACION SECUNDARIA;IES;DELICIAS;PS.;PASEO;DE JUAN CARLOS I;20;;;;;;47;186;5;VALLADOLID;VALLADOLID;VALLADOLID;47013;983220716;;;47004913@educa.jcyl.es;http://www.iesdelicias.com;-4.71819;41.63624;N;N;N;S;N;S;41.63624, -4.71819
2026;47004585;A;ALTA;1;PÚBLICO;42;INSTITUTO DE EDUCACION SECUNDARIA;IES;EMILIO FERRARI;CALLE;CALLE;LA SEMENTERA;;S/N;;;;;47;186;5;VALLADOLID;VALLADOLID;VALLADOLID;47009;983334854;983335534;;47004585@educa.jcyl.es;http://iesemilioferrari.centros.educa.jcyl.es;-4.73929;41.65952;N;N;N;S;N;S;41.65952, -4.73929
2026;47005322;A;ALTA;1;PÚBLICO;42;INSTITUTO DE EDUCACION SECUNDARIA;IES;JORGE GUILLÉN;AV.;AVENIDA;DEL PARQUE;16;;;;;;47;214;1;VALLADOLID;VILLALÓN DE CAMPOS;VILLALÓN DE CAMPOS;47600;983740389;983740389;;47005322@educa.jcyl.es;http://iesjorgeguillen.centros.educa.jcyl.es;-5.04103;42.09193;N;N;N;S;N;S;42.09193, -5.04103
2026;47007291;A;ALTA;1;PÚBLICO;42;INSTITUTO DE EDUCACION SECUNDARIA;IES;JUANA I DE CASTILLA;AV.;AVENIDA;SANTA TERESA;1;;;;;;47;165;5;VALLADOLID;TORDESILLAS;TORDESILLAS;47100;983770412;983796246;;47007291@educa.jcyl.es;http://iesjuanaprimeradecastilla.centros.educa.jcyl.es;-4.99467;41.50057;N;N;N;S;N;S;41.50057, -4.99467
