Provincia;Localidad;Código Centro;Centro Educativo;Titularidad Centro;Familia Profesional;Código Familia;Nivel Educativo;Clave Ciclo;Ciclo Formativo/Curso de Especialización;Modalidad;"Tipo
enseñanza";Grupos 1º;Grupos 2º;Grupos 3º;Dirección centro;Código postal;Teléfono;e-mail;Web;Localización
Valladolid;Valladolid;47003571;AVE MARÍA;Privada;Sanidad;SAN;Grado Medio;SAN21;Cuidados Auxiliares de Enfermería;Presencial;Concertada;1.0;1.0;;Ctra. de Rueda, km 5;47080;983 24 9874;47003571@educa.jcyl.es;http://www.avemariavalladolid.org;41.59712, -4.75854
Valladolid;Valladolid;47003593;METRODORA FORMACIÓN PROFESIONAL-VALLADOLID;Privada;Sanidad;SAN;Grado Superior;SAN07S;Imagen para el Diagnóstico y Medicina Nuclear;Presencial;Privada;2.0;2.0;;C/ Fray Luis de Leon, 4;47002;983 30 5320;47003593@educa.jcyl.es;http://www.colegiorafaelamaria.com;41.65145, -4.72404
Valladolid;Valladolid;47003593;METRODORA FORMACIÓN PROFESIONAL-VALLADOLID;Privada;Sanidad;SAN;Grado Superior;SAN09S;Radioterapia y Dosimetría;Presencial;Privada;1.0;1.0;;C/ Fray Luis de Leon, 4;47002;983 30 5320;47003593@educa.jcyl.es;http://www.colegiorafaelamaria.com;41.65145, -4.72404
Valladolid;Valladolid;47003611;CENTRO CULTURAL VALLISOLETANO;Privada;Informática y Comunicaciones;IFC;Grado Medio;IFC01M;Sistemas Microinformáticos y Redes;Presencial;Concertada;1.0;1.0;;C/ Arzobispo García Goldáraz, n.º 10;47007;983 230 800;47003611@educa.jcyl.es;www.maristasccv.es;41.63602, -4.73615
Valladolid;Valladolid;47003684;CRISTO REY;Privada;Electricidad y Electrónica;ELE;Grado Medio;ELE02M;Instalaciones de Telecomunicaciones;Presencial;Concertada;1.0;1.0;;Avda. Gijón, 17;47009;983 33 2811;47003684@educa.jcyl.es;http://www.cristoreyva.com;41.66051, -4.74807
Valladolid;Valladolid;47003684;CRISTO REY;Privada;Fabricación Mecánica;FME;Grado Básico;FME01B;Fabricación y Montaje;Presencial;Concertada;1.0;1.0;;Avda. Gijón, 17;47009;983 33 2811;47003684@educa.jcyl.es;http://www.cristoreyva.com;41.66051, -4.74807
Valladolid;Valladolid;47003684;CRISTO REY;Privada;Informática y Comunicaciones;IFC;Grado Superior;IFC01S;Administración de Sistemas Informáticos en Red;Presencial;Concertada;1.0;1.0;;Avda. Gijón, 17;47009;983 33 2811;47003684@educa.jcyl.es;http://www.cristoreyva.com;41.66051, -4.74807
Valladolid;Valladolid;47003684;CRISTO REY;Privada;Transporte y Mantenimiento de Vehículos;TMV;Grado Básico;TMV01B;Mantenimiento de Vehículos;Presencial;Concertada;1.0;1.0;;Avda. Gijón, 17;47009;983 33 2811;47003684@educa.jcyl.es;http://www.cristoreyva.com;41.66051, -4.74807
Valladolid;Valladolid;47003684;CRISTO REY;Privada;Electricidad y Electrónica;ELE;Grado Superior;ELE01S;Sistemas Electrotécnicos y Automatizados;Presencial;Concertada;1.0;1.0;;Avda. Gijón, 17;47009;983 33 2811;47003684@educa.jcyl.es;http://www.cristoreyva.com;41.66051, -4.74807
Valladolid;Valladolid;47003684;CRISTO REY;Privada;Electricidad y Electrónica;ELE;Grado Superior;ELE02S;Sistemas de Telecomunicaciones e Informáticos;Presencial;Concertada;1.0;1.0;;Avda. Gijón, 17;47009;983 33 2811;47003684@educa.jcyl.es;http://www.cristoreyva.com;41.66051, -4.74807
Valladolid;Valladolid;47003684;CRISTO REY;Privada;Electricidad y Electrónica;ELE;Grado Superior;ELE03S;Mantenimiento Electrónico;Presencial;Concertada;1.0;1.0;;Avda. Gijón, 17;47009;983 33 2811;47003684@educa.jcyl.es;http://www.cristoreyva.com;41.66051, -4.74807
Valladolid;Valladolid;47003684;CRISTO REY;Privada;Instalación y Mantenimiento;IMA;Grado Medio;IMA03M;Mantenimiento Electromecánico;Presencial;Concertada;1.0;1.0;;Avda. Gijón, 17;47009;983 33 2811;47003684@educa.jcyl.es;http://www.cristoreyva.com;41.66051, -4.74807
Valladolid;Valladolid;47003684;CRISTO REY;Privada;Instalación y Mantenimiento;IMA;Grado Superior;IMA03S;Mecatrónica Industrial;Presencial;Concertada;1.0;1.0;;Avda. Gijón, 17;47009;983 33 2811;47003684@educa.jcyl.es;http://www.cristoreyva.com;41.66051, -4.74807
Valladolid;Valladolid;47003684;CRISTO REY;Privada;Transporte y Mantenimiento de Vehículos;TMV;Grado Medio;TMV02M;Electromecánica de Vehículos Automóviles;Presencial;Concertada;1.0;1.0;;Avda. Gijón, 17;47009;983 33 2811;47003684@educa.jcyl.es;http://www.cristoreyva.com;41.66051, -4.74807
Valladolid;Valladolid;47003684;CRISTO REY;Privada;Electricidad y Electrónica;ELE;Grado Básico;ELE01B;Electricidad y Electrónica;Presencial;Concertada;1.0;1.0;;Avda. Gijón, 17;47009;983 33 2811;47003684@educa.jcyl.es;http://www.cristoreyva.com;41.66051, -4.74807
Valladolid;Valladolid;47003684;CRISTO REY;Privada;Electricidad y Electrónica;ELE;Grado Medio;ELE01M;Instalaciones Eléctricas y Automáticas;Presencial;Concertada;1.0;1.0;;Avda. Gijón, 17;47009;983 33 2811;47003684@educa.jcyl.es;http://www.cristoreyva.com;41.66051, -4.74807
Valladolid;Valladolid;47003684;CRISTO REY;Privada;Fabricación Mecánica;FME;Grado Medio;FME01M;Mecanizado;Presencial;Concertada;1.0;1.0;;Avda. Gijón, 17;47009;983 33 2811;47003684@educa.jcyl.es;http://www.cristoreyva.com;41.66051, -4.74807
Valladolid;Valladolid;47003684;CRISTO REY;Privada;Fabricación Mecánica;FME;Grado Superior;FME01S;Programación de la Producción en Fabricación Mecánica;Presencial;Concertada;1.0;1.0;;Avda. Gijón, 17;47009;983 33 2811;47003684@educa.jcyl.es;http://www.cristoreyva.com;41.66051, -4.74807
Valladolid;Valladolid;47003684;CRISTO REY;Privada;Transporte y Mantenimiento de Vehículos;TMV;Grado Superior;TMV01S;Automoción;Presencial;Concertada;1.0;1.0;;Avda. Gijón, 17;47009;983 33 2811;47003684@educa.jcyl.es;http://www.cristoreyva.com;41.66051, -4.74807
Valladolid;Valladolid;47003878;LA MILAGROSA Y SANTA FLORENTINA;Privada;Servicios Socioculturales y a la Comunidad;SSC;Grado Medio;SSC01M;Atención a Personas en Situación de Dependencia;Presencial;Concertada;1.0;1.0;;Paseo de Belén, 2;47011;983 25 2064;47003878@educa.jcyl.es;http://lmsf.es;41.66147, -4.70836
Valladolid;Valladolid;47003878;LA MILAGROSA Y SANTA FLORENTINA;Privada;Servicios Socioculturales y a la Comunidad;SSC;Grado Superior;SSC03S;Integración Social;Presencial;Concertada;1.0;1.0;;Paseo de Belén, 2;47011;983 25 2064;47003878@educa.jcyl.es;http://lmsf.es;41.66147, -4.70836
Valladolid;Valladolid;47004135;NUESTRA SEÑORA DEL ROSARIO;Privada;Actividades Físicas y Deportivas;AFD;Grado Superior;AFD01S;Enseñanza y Animación Sociodeportiva;Presencial;Concertada;1.0;1.0;;Ctra. Arca Real, 209;47008;983 22 33 92;47004135@educa.jcyl.es;www.dominicosvalladolid.es;41.60899, -4.73639
Valladolid;Valladolid;47004135;NUESTRA SEÑORA DEL ROSARIO;Privada;Actividades Físicas y Deportivas;AFD;Grado Superior;AFD02S;Acondicionamiento Físico;Presencial;Privada;1.0;1.0;;Ctra. Arca Real, 209;47008;983 22 33 92;47004135@educa.jcyl.es;www.dominicosvalladolid.es;41.60899, -4.73639
Valladolid;Valladolid;47004135;NUESTRA SEÑORA DEL ROSARIO;Privada;Actividades Físicas y Deportivas;AFD;Grado Medio;AFD02M;Guía en el medio natural y de tiempo libre;Presencial;Concertada;1.0;1.0;;Ctra. Arca Real, 209;47008;983 22 33 92;47004135@educa.jcyl.es;www.dominicosvalladolid.es;41.60899, -4.73639
Valladolid;Valladolid;47004214;SAFA-GRIAL;Privada;Administración y Gestión;ADG;Grado Superior;ADG02S;Administración y Finanzas;Presencial;Concertada;1.0;1.0;;C/ Guadalete, 2 y 3, y C/ Ruiz Hernández, 14;47005;983 291 786;47004214@educa.jcyl.es;http://www.safa-grial.com;41.65444, -4.71244
Valladolid;Valladolid;47004214;SAFA-GRIAL;Privada;Sanidad;SAN;Grado Superior;SAN08S;Laboratorio Clínico y Biomédico;Presencial;Concertada;1.0;1.0;;C/ Guadalete, 2 y 3, y C/ Ruiz Hernández, 14;47005;983 291 786;47004214@educa.jcyl.es;http://www.safa-grial.com;41.65444, -4.71244
Valladolid;Valladolid;47004214;SAFA-GRIAL;Privada;Sanidad;SAN;Grado Medio;SAN21;Cuidados Auxiliares de Enfermería;Presencial;Concertada;1.0;1.0;;C/ Guadalete, 2 y 3, y C/ Ruiz Hernández, 14;47005;983 291 786;47004214@educa.jcyl.es;http://www.safa-grial.com;41.65444, -4.71244
Valladolid;Valladolid;47004214;SAFA-GRIAL;Privada;Sanidad;SAN;Grado Superior;SAN32;Dietética;Presencial;Concertada;1.0;1.0;;C/ Guadalete, 2 y 3, y C/ Ruiz Hernández, 14;47005;983 291 786;47004214@educa.jcyl.es;http://www.safa-grial.com;41.65444, -4.71244
Valladolid;Valladolid;47004214;SAFA-GRIAL;Privada;Administración y Gestión;ADG;Grado Básico;ADG01B;Servicios Administrativos;Presencial;Concertada;1.0;1.0;;C/ Guadalete, 2 y 3, y C/ Ruiz Hernández, 14;47005;983 291 786;47004214@educa.jcyl.es;http://www.safa-grial.com;41.65444, -4.71244
Valladolid;Valladolid;47004214;SAFA-GRIAL;Privada;Sanidad;SAN;Grado Medio;SAN02M;Farmacia y Parafarmacia;Presencial;Concertada;1.0;1.0;;C/ Guadalete, 2 y 3, y C/ Ruiz Hernández, 14;47005;983 291 786;47004214@educa.jcyl.es;http://www.safa-grial.com;41.65444, -4.71244
Valladolid;Valladolid;47004354;SAN JUAN BAUTISTA DE LA SALLE;Privada;Administración y Gestión;ADG;Grado Básico;ADG01B;Servicios Administrativos;Presencial;Concertada;1.0;1.0;;C/ Santuario, 7;47002;983 21 8337;47004354@educa.jcyl.es;http://www.lasallevalladolid.es;41.64988, -4.72284
Valladolid;Valladolid;47004354;SAN JUAN BAUTISTA DE LA SALLE;Privada;Electricidad y Electrónica;ELE;Grado Medio;ELE01M;Instalaciones Eléctricas y Automáticas;Presencial;Concertada;1.0;1.0;;C/ Santuario, 7;47002;983 21 8337;47004354@educa.jcyl.es;http://www.lasallevalladolid.es;41.64988, -4.72284
Valladolid;Valladolid;47004354;SAN JUAN BAUTISTA DE LA SALLE;Privada;Administración y Gestión;ADG;Grado Medio;ADG01M;Gestión Administrativa;Presencial;Concertada;1.0;1.0;;C/ Santuario, 7;47002;983 21 8337;47004354@educa.jcyl.es;http://www.lasallevalladolid.es;41.64988, -4.72284
Valladolid;Valladolid;47004408;SAN VIATOR;Privada;Informática y Comunicaciones;IFC;Grado Superior;IFC02S;Desarrollo de Aplicaciones Multiplataforma;Presencial;Concertada;1.0;1.0;;Paseo Juan Carlos I, 12;47008;983 45 7073;47004408@educa.jcyl.es;http://www.sanviatorvalladolid.es;41.63147, -4.72039
Valladolid;Valladolid;47004408;SAN VIATOR;Privada;Sanidad;SAN;Grado Superior;SAN02S;Prótesis Dentales;Presencial;Concertada;1.0;1.0;;Paseo Juan Carlos I, 12;47008;983 45 7073;47004408@educa.jcyl.es;http://www.sanviatorvalladolid.es;41.63147, -4.72039
Valladolid;Valladolid;47004408;SAN VIATOR;Privada;Servicios Socioculturales y a la Comunidad;SSC;Grado Superior;SSC01S;Educación Infantil;Presencial;Concertada;1.0;1.0;;Paseo Juan Carlos I, 12;47008;983 45 7073;47004408@educa.jcyl.es;http://www.sanviatorvalladolid.es;41.63147, -4.72039
Valladolid;Valladolid;47004408;SAN VIATOR;Privada;Informática y Comunicaciones;IFC;Grado Superior;IFC03S;Desarrollo de Aplicaciones Web;Presencial;Privada;1.0;1.0;;Paseo Juan Carlos I, 12;47008;983 45 7073;47004408@educa.jcyl.es;http://www.sanviatorvalladolid.es;41.63147, -4.72039
Valladolid;Valladolid;47004408;SAN VIATOR;Privada;Servicios Socioculturales y a la Comunidad;SSC;Grado Superior;SSC03S;Integración Social;Presencial;Concertada;1.0;1.0;;Paseo Juan Carlos I, 12;47008;983 45 7073;47004408@educa.jcyl.es;http://www.sanviatorvalladolid.es;41.63147, -4.72039
Valladolid;Valladolid;47004408;SAN VIATOR;Privada;Servicios Socioculturales y a la Comunidad;SSC;Grado Superior;SSC05S;Mediación Comunicativa;Presencial;Concertada;1.0;1.0;;Paseo Juan Carlos I, 12;47008;983 45 7073;47004408@educa.jcyl.es;http://www.sanviatorvalladolid.es;41.63147, -4.72039
Valladolid;Valladolid;47004421;SANTA MARÍA MICAELA;Privada;Imagen Personal;IMP;Grado Básico;IMP01B;Peluquería y Estética;Presencial;Concertada;1.0;1.0;;C/ Renedo, 29;47005;983 29 5423;47004421@educa.jcyl.es;http://www.santamariamicaelavalladolid.es;41.6529, -4.71442
Valladolid;Valladolid;47004421;SANTA MARÍA MICAELA;Privada;Imagen Personal;IMP;Grado Medio;IMP02M;Peluquería y Cosmética Capilar;Presencial;Concertada;1.0;1.0;;C/ Renedo, 29;47005;983 29 5423;47004421@educa.jcyl.es;http://www.santamariamicaelavalladolid.es;41.6529, -4.71442
Valladolid;Valladolid;47004421;SANTA MARÍA MICAELA;Privada;Textil, Confección y Piel;TCP;Grado Medio;TCP01M;Confección y Moda;Presencial;Concertada;1.0;1.0;;C/ Renedo, 29;47005;983 29 5423;47004421@educa.jcyl.es;http://www.santamariamicaelavalladolid.es;41.6529, -4.71442
Valladolid;Valladolid;47004585;IES EMILIO FERRARI;Educación;Servicios Socioculturales y a la Comunidad;SSC;Grado Superior;SSC01S;Educación Infantil;Presencial;Pública;1.0;1.0;;C/ Sementera, s/n;47009;983 376 375;47004585@educa.jcyl.es;http://iesemilioferrari.centros.educa.jcyl.es;41.65952, -4.73929
Valladolid;Valladolid;47004585;IES EMILIO FERRARI;Educación;Servicios Socioculturales y a la Comunidad;SSC;Grado Superior;SSC02S;Animación Sociocultural y Turística;Presencial;Pública;1.0;1.0;;C/ Sementera, s/n;47009;983 376 375;47004585@educa.jcyl.es;http://iesemilioferrari.centros.educa.jcyl.es;41.65952, -4.73929
Valladolid;Valladolid;47004585;IES EMILIO FERRARI;Educación;Servicios Socioculturales y a la Comunidad;SSC;Grado Superior;SSC04S;Promoción de Igualdad de Género;Presencial;Pública;1.0;1.0;;C/ Sementera, s/n;47009;983 376 375;47004585@educa.jcyl.es;http://iesemilioferrari.centros.educa.jcyl.es;41.65952, -4.73929
Valladolid;Valladolid;47004585;IES EMILIO FERRARI;Educación;Servicios Socioculturales y a la Comunidad;SSC;Grado Medio;SSC01M;Atención a Personas en Situación de Dependencia;Presencial;Pública;1.0;0.0;;C/ Sementera, s/n;47009;983 376 375;47004585@educa.jcyl.es;http://iesemilioferrari.centros.educa.jcyl.es;41.65952, -4.73929
Valladolid;Valladolid;47004585;IES EMILIO FERRARI;Educación;Servicios Socioculturales y a la Comunidad;SSC;Grado Superior;SSC01Sd;Educación Infantil (distancia);Distancia;Pública;2.0;0.0;;C/ Sementera, s/n;47009;983 376 375;47004585@educa.jcyl.es;http://iesemilioferrari.centros.educa.jcyl.es;41.65952, -4.73929
Valladolid;Valladolid;47004585;IES EMILIO FERRARI;Educación;Servicios Socioculturales y a la Comunidad;SSC;Grado Superior;SSC03S;Integración Social;Presencial;Pública;1.0;1.0;;C/ Sementera, s/n;47009;983 376 375;47004585@educa.jcyl.es;http://iesemilioferrari.centros.educa.jcyl.es;41.65952, -4.73929
Valladolid;Valladolid;47004585;IES EMILIO FERRARI;Educación;Servicios Socioculturales y a la Comunidad;SSC;Grado Superior;SSC03Sd;Integración Social (distancia);Distancia;Pública;1.0;1.0;;C/ Sementera, s/n;47009;983 376 375;47004585@educa.jcyl.es;http://iesemilioferrari.centros.educa.jcyl.es;41.65952, -4.73929
Valladolid;Valladolid;47004615;IES ZORRILLA;Educación;Comercio y Marketing;COM;Grado Medio;COM01M;Actividades Comerciales;Presencial;Pública;2.0;2.0;;Plaza de San Pablo, 3;47011;983 35 5090;47004615@educa.jcyl.es;http://ieszorrilla.centros.educa.jcyl.es;41.65716, -4.72528
Valladolid;Valladolid;47004615;IES ZORRILLA;Educación;Comercio y Marketing;COM;Grado Superior;COM01S;Marketing y Publicidad;Presencial;Pública;2.0;1.0;;Plaza de San Pablo, 3;47011;983 35 5090;47004615@educa.jcyl.es;http://ieszorrilla.centros.educa.jcyl.es;41.65716, -4.72528
Valladolid;Valladolid;47004615;IES ZORRILLA;Educación;Comercio y Marketing;COM;Grado Superior;COM02S;Transporte y Logística;Presencial;Pública;1.0;1.0;;Plaza de San Pablo, 3;47011;983 35 5090;47004615@educa.jcyl.es;http://ieszorrilla.centros.educa.jcyl.es;41.65716, -4.72528
Valladolid;Valladolid;47004615;IES ZORRILLA;Educación;Comercio y Marketing;COM;Grado Superior;COM04S;Comercio Internacional;Presencial;Pública;1.0;1.0;;Plaza de San Pablo, 3;47011;983 35 5090;47004615@educa.jcyl.es;http://ieszorrilla.centros.educa.jcyl.es;41.65716, -4.72528
Valladolid;Valladolid;47004615;IES ZORRILLA;Educación;Comercio y Marketing;COM;Grado Superior;COM02Sd;Transporte y Logística (distancia);Distancia;Pública;2.0;0.0;;Plaza de San Pablo, 3;47011;983 35 5090;47004615@educa.jcyl.es;http://ieszorrilla.centros.educa.jcyl.es;41.65716, -4.72528
Valladolid;Valladolid;47004706;IES LA MERCED;Educación;Electricidad y Electrónica;ELE;Grado Medio;ELE01M;Instalaciones Eléctricas y Automáticas;Presencial;Pública;1.0;1.0;;C/ La Merced, 8;47002;983 29 8400;47004706@educa.jcyl.es;http://ieslamerced.centros.educa.jcyl.es;41.64944, -4.71911
Valladolid;Valladolid;47004706;IES LA MERCED;Educación;Edificación y Obra Civil;EOC;Grado Superior;EOC02S;Proyectos de Obra Civil;Presencial;Pública;1.0;1.0;;C/ La Merced, 8;47002;983 29 8400;47004706@educa.jcyl.es;http://ieslamerced.centros.educa.jcyl.es;41.64944, -4.71911
Valladolid;Valladolid;47004706;IES LA MERCED;Educación;Informática y Comunicaciones;IFC;Grado Básico;IFC01B;Informática y Comunicaciones;Presencial;Pública;1.0;1.0;;C/ La Merced, 8;47002;983 29 8400;47004706@educa.jcyl.es;http://ieslamerced.centros.educa.jcyl.es;41.64944, -4.71911
Valladolid;Valladolid;47004706;IES LA MERCED;Educación;Instalación y Mantenimiento;IMA;Grado Superior;IMA03S;Mecatrónica Industrial;Presencial;Pública;2.0;2.0;;C/ La Merced, 8;47002;983 29 8400;47004706@educa.jcyl.es;http://ieslamerced.centros.educa.jcyl.es;41.64944, -4.71911
Valladolid;Valladolid;47004706;IES LA MERCED;Educación;Electricidad y Electrónica;ELE;Grado Básico;ELE01B;Electricidad y Electrónica;Presencial;Pública;1.0;1.0;;C/ La Merced, 8;47002;983 29 8400;47004706@educa.jcyl.es;http://ieslamerced.centros.educa.jcyl.es;41.64944, -4.71911
Valladolid;Valladolid;47004706;IES LA MERCED;Educación;Electricidad y Electrónica;ELE;Grado Medio;ELE02M;Instalaciones de Telecomunicaciones;Presencial;Pública;1.0;1.0;;C/ La Merced, 8;47002;983 29 8400;47004706@educa.jcyl.es;http://ieslamerced.centros.educa.jcyl.es;41.64944, -4.71911
Valladolid;Valladolid;47004706;IES LA MERCED;Educación;Electricidad y Electrónica;ELE;Grado Superior;ELE03S;Mantenimiento Electrónico;Presencial;Pública;1.0;1.0;;C/ La Merced, 8;47002;983 29 8400;47004706@educa.jcyl.es;http://ieslamerced.centros.educa.jcyl.es;41.64944, -4.71911
Valladolid;Valladolid;47004706;IES LA MERCED;Educación;Energía y Agua;ENA;Grado Superior;ENA03S;Energías Renovables;Presencial;Pública;1.0;1.0;;C/ La Merced, 8;47002;983 29 8400;47004706@educa.jcyl.es;http://ieslamerced.centros.educa.jcyl.es;41.64944, -4.71911
Valladolid;Valladolid;47004706;IES LA MERCED;Educación;Electricidad y Electrónica;ELE;Grado Superior;ELE01S;Sistemas Electrotécnicos y Automatizados;Presencial;Pública;1.0;1.0;;C/ La Merced, 8;47002;983 29 8400;47004706@educa.jcyl.es;http://ieslamerced.centros.educa.jcyl.es;41.64944, -4.71911
Valladolid;Valladolid;47004706;IES LA MERCED;Educación;Edificación y Obra Civil;EOC;Grado Superior;EOC01S;Proyectos de Edificación;Presencial;Pública;1.0;1.0;;C/ La Merced, 8;47002;983 29 8400;47004706@educa.jcyl.es;http://ieslamerced.centros.educa.jcyl.es;41.64944, -4.71911
Valladolid;Valladolid;47004706;IES LA MERCED;Educación;Instalación y Mantenimiento;IMA;Grado Medio;IMA03M;Mantenimiento Electromecánico;Presencial;Pública;2.0;2.0;;C/ La Merced, 8;47002;983 29 8400;47004706@educa.jcyl.es;http://ieslamerced.centros.educa.jcyl.es;41.64944, -4.71911
Valladolid;Valladolid;47004937;GREGORIO FERNÁNDEZ;Privada;Hostelería y Turismo;HOT;Grado Superior;HOT02Sd;Agencias de Viajes y Gestión de Eventos (distancia);Distancia;Privada;1.0;0.0;;C/ Gabilondo, 23;47007;983 471 600;47004937@educa.jcyl.es;https://gregoriofer.com;41.64029, -4.73457
Valladolid;Valladolid;47004937;GREGORIO FERNÁNDEZ;Privada;Informática y Comunicaciones;IFC;Grado Superior;IFC02S;Desarrollo de Aplicaciones Multiplataforma;Presencial;Concertada;1.0;1.0;;C/ Gabilondo, 23;47007;983 47 1600;47004937@educa.jcyl.es;http://gregoriofer.com;41.64029, -4.73457
Valladolid;Valladolid;47004937;GREGORIO FERNÁNDEZ;Privada;Informática y Comunicaciones;IFC;Grado Superior;IFC02Sd;Desarrollo de Aplicaciones Multiplataforma (distancia);Distancia;Privada;1.0;0.0;;C/ Gabilondo, 23;47007;983 471 600;47004937@educa.jcyl.es;https://gregoriofer.com;41.64029, -4.73457
Valladolid;Valladolid;47004937;GREGORIO FERNÁNDEZ;Privada;Sanidad;SAN;Grado Medio;SAN02Md;Farmacia y Parafarmacia (distancia);Presencial;Privada;1.0;1.0;;C/ Gabilondo, 23;47007;983 47 1600;47004937@educa.jcyl.es;http://gregoriofer.com;41.64029, -4.73457
Valladolid;Valladolid;47004937;GREGORIO FERNÁNDEZ;Privada;Sanidad;SAN;Grado Superior;SAN08S;Laboratorio Clínico y Biomédico;Presencial;Concertada;1.0;1.0;;C/ Gabilondo, 23;47007;983 47 1600;47004937@educa.jcyl.es;http://gregoriofer.com;41.64029, -4.73457
Valladolid;Valladolid;47004937;GREGORIO FERNÁNDEZ;Privada;Servicios Socioculturales y a la Comunidad;SSC;Grado Superior;SSC01S;Educación Infantil;Presencial;Concertada;1.0;1.0;;C/ Gabilondo, 23;47007;983 47 1600;47004937@educa.jcyl.es;http://gregoriofer.com;41.64029, -4.73457
Valladolid;Valladolid;47004937;GREGORIO FERNÁNDEZ;Privada;Servicios Socioculturales y a la Comunidad;SSC;Grado Superior;SSC03Sd;Integración Social (distancia);Distancia;Privada;1.0;0.0;;C/ Gabilondo, 23;47007;983 471 600;47004937@educa.jcyl.es;https://gregoriofer.com;41.64029, -4.73457
Valladolid;Valladolid;47004937;GREGORIO FERNÁNDEZ;Privada;Administración y Gestión;ADG;Grado Superior;ADG02S;Administración y Finanzas;Presencial;Concertada;1.0;1.0;;C/ Gabilondo, 23;47007;983 47 1600;47004937@educa.jcyl.es;http://gregoriofer.com;41.64029, -4.73457
Valladolid;Valladolid;47004937;GREGORIO FERNÁNDEZ;Privada;Comercio y Marketing;COM;Grado Superior;COM03S;Gestión de Ventas y Espacios Comerciales;Presencial;Concertada;1.0;1.0;;C/ Gabilondo, 23;47007;983 47 1600;47004937@educa.jcyl.es;http://gregoriofer.com;41.64029, -4.73457
Valladolid;Valladolid;47004937;GREGORIO FERNÁNDEZ;Privada;Servicios Socioculturales y a la Comunidad;SSC;Grado Medio;SSC01M;Atención a Personas en Situación de Dependencia;Presencial;Concertada;2.0;2.0;;C/ Gabilondo, 23;47007;983 47 1600;47004937@educa.jcyl.es;http://gregoriofer.com;41.64029, -4.73457
Valladolid;Valladolid;47004937;GREGORIO FERNÁNDEZ;Privada;Administración y Gestión;ADG;Grado Medio;ADG01M;Gestión Administrativa;Presencial;Concertada;1.0;1.0;;C/ Gabilondo, 23;47007;983 47 1600;47004937@educa.jcyl.es;http://gregoriofer.com;41.64029, -4.73457
Valladolid;Valladolid;47004937;GREGORIO FERNÁNDEZ;Privada;Administración y Gestión;ADG;Grado Superior;ADG02Sd;Administración y Finanzas (distancia);Distancia;Privada;1.0;0.0;;C/ Gabilondo, 23;47007;983 471 600;47004937@educa.jcyl.es;https://gregoriofer.com;41.64029, -4.73457
Valladolid;Valladolid;47004937;GREGORIO FERNÁNDEZ;Privada;Hostelería y Turismo;HOT;Grado Superior;HOT03S;Guía, Información y Asistencias Turísticas;Presencial;Concertada;1.0;1.0;;C/ Gabilondo, 23;47007;983 47 1600;47004937@educa.jcyl.es;http://gregoriofer.com;41.64029, -4.73457
Valladolid;Valladolid;47004937;GREGORIO FERNÁNDEZ;Privada;Informática y Comunicaciones;IFC;Grado Medio;IFC01M;Sistemas Microinformáticos y Redes;Presencial;Concertada;1.0;1.0;;C/ Gabilondo, 23;47007;983 47 1600;47004937@educa.jcyl.es;http://gregoriofer.com;41.64029, -4.73457
Valladolid;Valladolid;47004937;GREGORIO FERNÁNDEZ;Privada;Sanidad;SAN;Grado Medio;SAN02M;Farmacia y Parafarmacia;Presencial;Concertada;1.0;1.0;;C/ Gabilondo, 23;47007;983 47 1600;47004937@educa.jcyl.es;http://gregoriofer.com;41.64029, -4.73457
Valladolid;Valladolid;47004937;GREGORIO FERNÁNDEZ;Privada;Servicios Socioculturales y a la Comunidad;SSC;Grado Superior;SSC03S;Integración Social;Presencial;Concertada;1.0;1.0;;C/ Gabilondo, 23;47007;983 47 1600;47004937@educa.jcyl.es;http://gregoriofer.com;41.64029, -4.73457
Valladolid;Valladolid;47004986;IES GALILEO;Educación;Administración y Gestión;ADG;Grado Medio;ADG01M;Gestión Administrativa;Presencial;Pública;1.0;1.0;;Ctra. Villabañez, s/n;47012;983 20 5640;47004986@educa.jcyl.es;http://iesgalileo.centros.educa.jcyl.es;41.64732, -4.70232
Valladolid;Valladolid;47004986;IES GALILEO;Educación;Administración y Gestión;ADG;Grado Superior;ADG02S;Administración y Finanzas;Presencial;Pública;1.0;1.0;;Ctra. Villabañez, s/n;47012;983 20 5640;47004986@educa.jcyl.es;http://iesgalileo.centros.educa.jcyl.es;41.64732, -4.70232
Valladolid;Valladolid;47004986;IES GALILEO;Educación;Electricidad y Electrónica;ELE;Grado Medio;ELE02M;Instalaciones de Telecomunicaciones;Presencial;Pública;1.0;1.0;;Ctra. Villabañez, s/n;47012;983 20 5640;47004986@educa.jcyl.es;http://iesgalileo.centros.educa.jcyl.es;41.64732, -4.70232
Valladolid;Valladolid;47004986;IES GALILEO;Educación;Informática y Comunicaciones;IFC;Grado Superior;IFC01S;Administración de Sistemas Informáticos en Red;Presencial;Pública;1.0;1.0;;Ctra. Villabañez, s/n;47012;983 20 5640;47004986@educa.jcyl.es;http://iesgalileo.centros.educa.jcyl.es;41.64732, -4.70232
Valladolid;Valladolid;47004986;IES GALILEO;Educación;Transporte y Mantenimiento de Vehículos;TMV;Grado Básico;TMV01B;Mantenimiento de Vehículos;Presencial;Pública;2.0;2.0;;Ctra. Villabañez, s/n;47012;983 20 5640;47004986@educa.jcyl.es;http://iesgalileo.centros.educa.jcyl.es;41.64732, -4.70232
